Subpopulation 1,Subpopulation 2,Subpopulation 3
489.39602686135026,534.3329176677304,476.2710554709181
489.3960268613527,534.332917667733,476.2710554709131
489.39602686135515,534.3329176677355,476.2710554709081
489.3960268613576,534.3329176677381,476.2710554709031
489.39602686136004,534.3329176677406,476.2710554708981
489.3960268613625,534.3329176677431,476.27105547089303
489.396026861365,534.3329176677457,476.27105547088803
489.39602686136743,534.3329176677482,476.271055470883
489.3960268613699,534.3329176677508,476.271055470878
489.3960268613723,534.3329176677533,476.271055470873
489.39602686137476,534.332917667756,476.271055470868
489.3960268613772,534.3329176677585,476.271055470863
489.39602686137795,534.3329176677591,476.27105547086165
489.39602686137795,534.3329176677591,476.27105547086165
489.39602686137795,534.3329176677591,476.2710554708616
489.39602686137795,534.3329176677591,476.2710554708616
489.39602686137795,534.3329176677591,476.2710554708616
489.39602686137795,534.3329176677591,476.27105547086154
489.39602686137795,534.3329176677591,476.27105547086154
489.39602686137795,534.3329176677591,476.27105547086154
489.39602686137795,534.3329176677591,476.27105547086154
489.396026861378,534.3329176677593,476.2710554708615
489.396026861378,534.3329176677593,476.2710554708615
489.396026861378,534.3329176677593,476.2710554708615
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.27105547086137
489.39602686137806,534.3329176677593,476.27105547086137
489.39602686137806,534.3329176677593,476.27105547086137
489.39602686137806,534.3329176677593,476.2710554708613
489.39602686137806,534.3329176677593,476.2710554708613
489.39602686137806,534.3329176677594,476.2710554708613
489.39602686137806,534.3329176677594,476.2710554708613
489.39602686137806,534.3329176677594,476.27105547086126
489.39602686137806,534.3329176677594,476.27105547086126
489.39602686137806,534.3329176677594,476.27105547086126
489.3960268613781,534.3329176677594,476.27105547086126
489.3960268613781,534.3329176677594,476.2710554708612
489.3960268613781,534.3329176677594,476.2710554708612
489.3960268613781,534.3329176677594,476.2710554708612
489.3960268613781,534.3329176677594,476.27105547086114
489.3960268613781,534.3329176677594,476.27105547086114
489.3960268613781,534.3329176677594,476.27105547086114
489.3960268613781,534.3329176677595,476.27105547086114
489.3960268613782,534.3329176677595,476.2710554708611
489.3960268613782,534.3329176677595,476.2710554708611
489.3960268613782,534.3329176677595,476.2710554708611
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.271055470861
489.3960268613782,534.3329176677595,476.271055470861
489.39602686137823,534.3329176677595,476.271055470861
489.39602686137823,534.3329176677595,476.2710554708609
489.39602686137823,534.3329176677595,476.2710554708609
489.39602686137823,534.3329176677596,476.2710554708609
489.39602686137823,534.3329176677596,476.2710554708609
489.39602686137823,534.3329176677596,476.27105547086086
489.39602686137823,534.3329176677596,476.27105547086086
489.39602686137823,534.3329176677596,476.27105547086086
489.3960268613783,534.3329176677596,476.27105547086086
489.3960268613783,534.3329176677596,476.2710554708608
489.3960268613783,534.3329176677596,476.2710554708608
489.3960268613783,534.3329176677596,476.2710554708608
489.3960268613783,534.3329176677596,476.27105547086074
489.3960268613783,534.3329176677596,476.27105547086074
489.3960268613783,534.3329176677596,476.27105547086074
489.3960268613783,534.3329176677597,476.27105547086074
489.3960268613783,534.3329176677597,476.2710554708607
489.39602686137835,534.3329176677597,476.2710554708607
489.39602686137835,534.3329176677597,476.2710554708607
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.2710554708606
489.39602686137835,534.3329176677597,476.2710554708606
489.3960268613784,534.3329176677597,476.2710554708606
489.3960268613784,534.3329176677597,476.2710554708606
489.3960268613784,534.3329176677598,476.2710554708605
489.3960268613784,534.3329176677598,476.2710554708605
489.3960268613784,534.3329176677598,476.2710554708605
489.3960268613784,534.3329176677598,476.27105547086046
489.3960268613784,534.3329176677598,476.27105547086046
489.3960268613784,534.3329176677598,476.27105547086046
489.3960268613784,534.3329176677598,476.27105547086046
489.39602686137846,534.3329176677598,476.2710554708604
489.39602686137846,534.3329176677598,476.2710554708604
489.39602686137846,534.3329176677598,476.2710554708604
489.39602686137846,534.3329176677598,476.27105547086035
489.39602686137846,534.3329176677598,476.27105547086035
489.39602686137846,534.3329176677598,476.27105547086035
489.39602686137846,534.33291766776,476.27105547086035
489.39602686137846,534.33291766776,476.2710554708603
489.3960268613785,534.33291766776,476.2710554708603
489.3960268613785,534.33291766776,476.2710554708603
489.3960268613785,534.33291766776,476.27105547086023
489.3960268613785,534.33291766776,476.27105547086023
489.3960268613785,534.33291766776,476.27105547086023
489.3960268613785,534.33291766776,476.27105547086023
489.3960268613785,534.33291766776,476.2710554708602
489.3960268613785,534.33291766776,476.2710554708602
489.3960268613785,534.33291766776,476.2710554708602
489.3960268613786,534.33291766776,476.2710554708602
489.3960268613786,534.3329176677601,476.2710554708601
489.3960268613786,534.3329176677601,476.2710554708601
489.3960268613786,534.3329176677601,476.2710554708601
489.3960268613786,534.3329176677601,476.27105547086006
489.3960268613786,534.3329176677601,476.27105547086006
489.3960268613786,534.3329176677601,476.27105547086006
489.3960268613786,534.3329176677601,476.27105547086006
489.39602686137863,534.3329176677601,476.27105547086
489.39602686137863,534.3329176677601,476.27105547086
489.39602686137863,534.3329176677601,476.27105547086
489.39602686137863,534.3329176677601,476.27105547085995
489.39602686137863,534.3329176677601,476.27105547085995
489.39602686137863,534.3329176677602,476.27105547085995
489.39602686137863,534.3329176677602,476.27105547085995
489.39602686137863,534.3329176677602,476.2710554708599
489.39602686137863,534.3329176677602,476.2710554708599
489.3960268613787,534.3329176677602,476.2710554708599
489.3960268613787,534.3329176677602,476.2710554708599
489.3960268613787,534.3329176677602,476.27105547085984
489.3960268613787,534.3329176677602,476.27105547085984
489.3960268613787,534.3329176677602,476.27105547085984
489.3960268613787,534.3329176677602,476.2710554708598
489.3960268613787,534.3329176677602,476.2710554708598
489.3960268613787,534.3329176677602,476.2710554708598
489.39602686137874,534.3329176677602,476.2710554708598
489.39602686137874,534.3329176677603,476.2710554708597
489.39602686137874,534.3329176677603,476.2710554708597
489.39602686137874,534.3329176677603,476.2710554708597
489.39602686137874,534.3329176677603,476.27105547085966
489.39602686137874,534.3329176677603,476.27105547085966
489.39602686137874,534.3329176677603,476.27105547085966
489.39602686137874,534.3329176677603,476.27105547085966
489.39602686137874,534.3329176677603,476.2710554708596
489.3960268613788,534.3329176677603,476.2710554708596
489.3960268613788,534.3329176677603,476.2710554708596
489.3960268613788,534.3329176677603,476.27105547085955
489.3960268613788,534.3329176677603,476.27105547085955
489.3960268613788,534.3329176677604,476.27105547085955
489.3960268613788,534.3329176677604,476.27105547085955
489.3960268613788,534.3329176677604,476.2710554708595
489.3960268613788,534.3329176677604,476.2710554708595
489.3960268613788,534.3329176677604,476.2710554708595
489.39602686137886,534.3329176677604,476.2710554708595
489.39602686137886,534.3329176677604,476.27105547085944
489.39602686137886,534.3329176677604,476.27105547085944
489.39602686137886,534.3329176677604,476.27105547085944
489.39602686137886,534.3329176677604,476.2710554708594
489.39602686137886,534.3329176677604,476.2710554708594
489.39602686137886,534.3329176677604,476.2710554708594
489.39602686137886,534.3329176677605,476.2710554708594
489.3960268613789,534.3329176677605,476.2710554708593
489.3960268613789,534.3329176677605,476.2710554708593
489.3960268613789,534.3329176677605,476.2710554708593
489.3960268613789,534.3329176677605,476.27105547085927
489.3960268613789,534.3329176677605,476.27105547085927
489.3960268613789,534.3329176677605,476.27105547085927
489.3960268613789,534.3329176677605,476.27105547085927
489.3960268613789,534.3329176677605,476.2710554708592
489.3960268613789,534.3329176677605,476.2710554708592
489.39602686137897,534.3329176677605,476.2710554708592
489.39602686137897,534.3329176677605,476.27105547085915
489.39602686137897,534.3329176677605,476.27105547085915
489.39602686137897,534.3329176677606,476.27105547085915
489.39602686137897,534.3329176677606,476.27105547085915
489.39602686137897,534.3329176677606,476.2710554708591
489.39602686137897,534.3329176677606,476.2710554708591
489.39602686137897,534.3329176677606,476.2710554708591
489.396026861379,534.3329176677606,476.2710554708591
489.396026861379,534.3329176677606,476.27105547085904
489.396026861379,534.3329176677606,476.27105547085904
489.396026861379,534.3329176677606,476.27105547085904
489.396026861379,534.3329176677606,476.271055470859
489.396026861379,534.3329176677606,476.271055470859
489.396026861379,534.3329176677606,476.271055470859
489.396026861379,534.3329176677607,476.271055470859
489.396026861379,534.3329176677607,476.2710554708589
489.3960268613791,534.3329176677607,476.2710554708589
489.3960268613791,534.3329176677607,476.2710554708589
489.3960268613791,534.3329176677607,476.27105547085887
489.3960268613791,534.3329176677607,476.27105547085887
489.3960268613791,534.3329176677607,476.27105547085887
489.3960268613791,534.3329176677607,476.27105547085887
489.3960268613791,534.3329176677607,476.2710554708588
489.3960268613791,534.3329176677607,476.2710554708588
489.39602686137914,534.3329176677607,476.2710554708588
489.39602686137914,534.3329176677607,476.2710554708588
489.39602686137914,534.3329176677607,476.27105547085876
489.39602686137914,534.3329176677609,476.27105547085876
489.39602686137914,534.3329176677609,476.27105547085876
489.39602686137914,534.3329176677609,476.2710554708587
489.39602686137914,534.3329176677609,476.2710554708587
489.39602686137914,534.3329176677609,476.2710554708587
489.39602686137914,534.3329176677609,476.2710554708587
489.3960268613792,534.3329176677609,476.27105547085864
489.3960268613792,534.3329176677609,476.27105547085864
489.3960268613792,534.3329176677609,476.27105547085864
489.3960268613792,534.3329176677609,476.2710554708586
489.3960268613792,534.3329176677609,476.2710554708586
489.3960268613792,534.3329176677609,476.2710554708586
489.3960268613792,534.332917667761,476.2710554708586
489.3960268613792,534.332917667761,476.2710554708585
489.39602686137926,534.332917667761,476.2710554708585
489.39602686137926,534.332917667761,476.2710554708585
489.39602686137926,534.332917667761,476.27105547085847
489.39602686137926,534.332917667761,476.27105547085847
489.39602686137926,534.332917667761,476.27105547085847
489.39602686137926,534.332917667761,476.27105547085847
489.39602686137926,534.332917667761,476.2710554708584
489.39602686137926,534.332917667761,476.2710554708584
489.39602686137926,534.332917667761,476.2710554708584
489.3960268613793,534.332917667761,476.2710554708584
489.3960268613793,534.3329176677611,476.27105547085836
489.3960268613793,534.3329176677611,476.27105547085836
489.3960268613793,534.3329176677611,476.27105547085836
489.3960268613793,534.3329176677611,476.2710554708583
489.3960268613793,534.3329176677611,476.2710554708583
489.3960268613793,534.3329176677611,476.2710554708583
489.3960268613793,534.3329176677611,476.2710554708583
489.39602686137937,534.3329176677611,476.27105547085824
489.39602686137937,534.3329176677611,476.27105547085824
489.39602686137937,534.3329176677611,476.27105547085824
489.39602686137937,534.3329176677611,476.2710554708582
489.39602686137937,534.3329176677611,476.2710554708582
489.39602686137937,534.3329176677611,476.2710554708582
489.39602686137937,534.3329176677612,476.2710554708582
489.39602686137937,534.3329176677612,476.27105547085813
489.39602686137937,534.3329176677612,476.27105547085813
489.3960268613794,534.3329176677612,476.27105547085813
489.3960268613794,534.3329176677612,476.2710554708581
489.3960268613794,534.3329176677612,476.2710554708581
489.3960268613794,534.3329176677612,476.2710554708581
489.3960268613794,534.3329176677612,476.2710554708581
489.3960268613794,534.3329176677612,476.271055470858
489.3960268613794,534.3329176677612,476.271055470858
489.3960268613794,534.3329176677612,476.271055470858
489.3960268613795,534.3329176677612,476.271055470858
489.3960268613795,534.3329176677613,476.27105547085796
489.3960268613795,534.3329176677613,476.27105547085796
489.3960268613795,534.3329176677613,476.27105547085796
489.3960268613795,534.3329176677613,476.2710554708579
489.3960268613795,534.3329176677613,476.2710554708579
489.3960268613795,534.3329176677613,476.2710554708579
489.3960268613795,534.3329176677613,476.2710554708579
489.3960268613795,534.3329176677613,476.27105547085785
489.39602686137954,534.3329176677613,476.27105547085785
489.39602686137954,534.3329176677613,476.27105547085785
489.39602686137954,534.3329176677613,476.2710554708578
489.39602686137954,534.3329176677613,476.2710554708578
489.39602686137954,534.3329176677614,476.2710554708578
489.39602686137954,534.3329176677614,476.2710554708578
489.39602686137954,534.3329176677614,476.27105547085773
489.39602686137954,534.3329176677614,476.27105547085773
489.3960268613796,534.3329176677614,476.27105547085773
489.3960268613796,534.3329176677614,476.27105547085773
489.3960268613796,534.3329176677614,476.2710554708577
489.3960268613796,534.3329176677614,476.2710554708577
489.3960268613796,534.3329176677614,476.2710554708577
489.3960268613796,534.3329176677614,476.2710554708576
489.3960268613796,534.3329176677614,476.2710554708576
489.3960268613796,534.3329176677614,476.2710554708576
489.3960268613796,534.3329176677614,476.2710554708576
489.39602686137965,534.3329176677615,476.27105547085756
489.39602686137965,534.3329176677615,476.27105547085756
489.39602686137965,534.3329176677615,476.27105547085756
489.39602686137965,534.3329176677615,476.2710554708575
489.39602686137965,534.3329176677615,476.2710554708575
489.39602686137965,534.3329176677615,476.2710554708575
489.39602686137965,534.3329176677615,476.2710554708575
489.39602686137965,534.3329176677615,476.27105547085745
489.3960268613797,534.3329176677615,476.27105547085745
489.3960268613797,534.3329176677615,476.27105547085745
489.3960268613797,534.3329176677615,476.2710554708574
489.3960268613797,534.3329176677615,476.2710554708574
489.3960268613797,534.3329176677616,476.2710554708574
489.3960268613797,534.3329176677616,476.2710554708574
489.3960268613797,534.3329176677616,476.27105547085733
489.3960268613797,534.3329176677616,476.27105547085733
489.3960268613797,534.3329176677616,476.27105547085733
489.39602686137977,534.3329176677616,476.27105547085733
489.39602686137977,534.3329176677616,476.2710554708573
489.39602686137977,534.3329176677616,476.2710554708573
489.39602686137977,534.3329176677616,476.2710554708573
489.39602686137977,534.3329176677616,476.2710554708572
489.39602686137977,534.3329176677616,476.2710554708572
489.39602686137977,534.3329176677616,476.2710554708572
489.39602686137977,534.3329176677618,476.2710554708572
489.3960268613798,534.3329176677618,476.27105547085716
489.3960268613798,534.3329176677618,476.27105547085716
489.3960268613798,534.3329176677618,476.27105547085716
489.3960268613798,534.3329176677618,476.2710554708571
489.3960268613798,534.3329176677618,476.2710554708571
489.3960268613798,534.3329176677618,476.2710554708571
489.3960268613798,534.3329176677618,476.2710554708571
489.3960268613798,534.3329176677618,476.27105547085705
489.3960268613798,534.3329176677618,476.27105547085705
489.3960268613799,534.3329176677618,476.27105547085705
489.3960268613799,534.3329176677618,476.27105547085705
489.3960268613799,534.3329176677618,476.271055470857
489.3960268613799,534.3329176677619,476.271055470857
489.3960268613799,534.3329176677619,476.271055470857
489.3960268613799,534.3329176677619,476.27105547085694
489.3960268613799,534.3329176677619,476.27105547085694
489.3960268613799,534.3329176677619,476.27105547085694
489.39602686137994,534.3329176677619,476.27105547085694
489.39602686137994,534.3329176677619,476.2710554708569
489.39602686137994,534.3329176677619,476.2710554708569
489.39602686137994,534.3329176677619,476.2710554708569
489.39602686137994,534.3329176677619,476.2710554708568
489.39602686137994,534.3329176677619,476.2710554708568
489.39602686137994,534.3329176677619,476.2710554708568
489.39602686137994,534.332917667762,476.2710554708568
489.39602686137994,534.332917667762,476.27105547085677
489.39602686138,534.332917667762,476.27105547085677
489.39602686138,534.332917667762,476.27105547085677
489.39602686138,534.332917667762,476.2710554708567
489.39602686138,534.332917667762,476.2710554708567
489.39602686138,534.332917667762,476.2710554708567
489.39602686138,534.332917667762,476.2710554708567
489.39602686138,534.332917667762,476.27105547085665
489.39602686138,534.332917667762,476.27105547085665
489.39602686138005,534.332917667762,476.27105547085665
489.39602686138005,534.332917667762,476.27105547085665
489.39602686138005,534.3329176677621,476.2710554708566
489.39602686138005,534.3329176677621,476.2710554708566
489.39602686138005,534.3329176677621,476.2710554708566
489.39602686138005,534.3329176677621,476.27105547085654
489.39602686138005,534.3329176677621,476.27105547085654
489.39602686138005,534.3329176677621,476.27105547085654
489.39602686138005,534.3329176677621,476.27105547085654
489.3960268613801,534.3329176677621,476.2710554708565
489.3960268613801,534.3329176677621,476.2710554708565
489.3960268613801,534.3329176677621,476.2710554708565
489.3960268613801,534.3329176677621,476.2710554708564
489.3960268613801,534.3329176677621,476.2710554708564
489.3960268613801,534.3329176677621,476.2710554708564
489.3960268613801,534.3329176677622,476.2710554708564
489.3960268613801,534.3329176677622,476.27105547085637
489.3960268613801,534.3329176677622,476.27105547085637
489.39602686138016,534.3329176677622,476.27105547085637
489.39602686138016,534.3329176677622,476.2710554708563
489.39602686138016,534.3329176677622,476.2710554708563
489.39602686138016,534.3329176677622,476.2710554708563
489.39602686138016,534.3329176677622,476.2710554708563
489.39602686138016,534.3329176677622,476.27105547085625
489.39602686138016,534.3329176677622,476.27105547085625
489.39602686138016,534.3329176677622,476.27105547085625
489.3960268613802,534.3329176677622,476.27105547085625
489.3960268613802,534.3329176677623,476.2710554708562
489.3960268613802,534.3329176677623,476.2710554708562
489.3960268613802,534.3329176677623,476.2710554708562
489.3960268613802,534.3329176677623,476.27105547085614
489.3960268613802,534.3329176677623,476.27105547085614
489.3960268613802,534.3329176677623,476.27105547085614
489.3960268613802,534.3329176677623,476.27105547085614
489.3960268613802,534.3329176677623,476.2710554708561
489.3960268613803,534.3329176677623,476.2710554708561
489.3960268613803,534.3329176677623,476.2710554708561
489.3960268613803,534.3329176677623,476.271055470856
489.3960268613803,534.3329176677623,476.271055470856
489.3960268613803,534.3329176677624,476.271055470856
489.3960268613803,534.3329176677624,476.271055470856
489.3960268613803,534.3329176677624,476.27105547085597
489.3960268613803,534.3329176677624,476.27105547085597
489.39602686138034,534.3329176677624,476.27105547085597
489.39602686138034,534.3329176677624,476.27105547085597
489.39602686138034,534.3329176677624,476.2710554708559
489.39602686138034,534.3329176677624,476.2710554708559
489.39602686138034,534.3329176677624,476.2710554708559
489.39602686138034,534.3329176677624,476.27105547085586
489.39602686138034,534.3329176677624,476.27105547085586
489.39602686138034,534.3329176677624,476.27105547085586
489.39602686138034,534.3329176677624,476.27105547085586
489.3960268613804,534.3329176677626,476.2710554708558
489.3960268613804,534.3329176677626,476.2710554708558
489.3960268613804,534.3329176677626,476.2710554708558
489.3960268613804,534.3329176677626,476.27105547085574
489.3960268613804,534.3329176677626,476.27105547085574
489.3960268613804,534.3329176677626,476.27105547085574
489.3960268613804,534.3329176677626,476.27105547085574
489.3960268613804,534.3329176677626,476.2710554708557
489.39602686138045,534.3329176677626,476.2710554708557
489.39602686138045,534.3329176677626,476.2710554708557
489.39602686138045,534.3329176677626,476.27105547085563
489.39602686138045,534.3329176677626,476.27105547085563
489.39602686138045,534.3329176677627,476.27105547085563
489.39602686138045,534.3329176677627,476.27105547085563
489.39602686138045,534.3329176677627,476.2710554708556
489.39602686138045,534.3329176677627,476.2710554708556
489.39602686138045,534.3329176677627,476.2710554708556
489.3960268613805,534.3329176677627,476.2710554708556
489.3960268613805,534.3329176677627,476.2710554708555
489.3960268613805,534.3329176677627,476.2710554708555
489.3960268613805,534.3329176677627,476.2710554708555
489.3960268613805,534.3329176677627,476.27105547085546
489.3960268613805,534.3329176677627,476.27105547085546
489.3960268613805,534.3329176677627,476.27105547085546
489.3960268613805,534.3329176677628,476.27105547085546
489.39602686138056,534.3329176677628,476.2710554708554
489.39602686138056,534.3329176677628,476.2710554708554
489.39602686138056,534.3329176677628,476.2710554708554
489.39602686138056,534.3329176677628,476.27105547085534
489.39602686138056,534.3329176677628,476.27105547085534
489.39602686138056,534.3329176677628,476.27105547085534
489.39602686138056,534.3329176677628,476.27105547085534
489.39602686138056,534.3329176677628,476.2710554708553
489.39602686138056,534.3329176677628,476.2710554708553
489.3960268613806,534.3329176677628,476.2710554708553
489.3960268613806,534.3329176677628,476.2710554708553
489.3960268613806,534.3329176677628,476.27105547085523
489.3960268613806,534.3329176677629,476.27105547085523
489.3960268613806,534.3329176677629,476.27105547085523
489.3960268613806,534.3329176677629,476.2710554708552
489.3960268613806,534.3329176677629,476.2710554708552
489.3960268613806,534.3329176677629,476.2710554708552
489.3960268613807,534.3329176677629,476.2710554708552
489.3960268613807,534.3329176677629,476.2710554708551
489.3960268613807,534.3329176677629,476.2710554708551
489.3960268613807,534.3329176677629,476.2710554708551
489.3960268613807,534.3329176677629,476.27105547085506
489.3960268613807,534.3329176677629,476.27105547085506
489.3960268613807,534.3329176677629,476.27105547085506
489.3960268613807,534.332917667763,476.27105547085506
489.3960268613807,534.332917667763,476.271055470855
489.39602686138073,534.332917667763,476.271055470855
489.39602686138073,534.332917667763,476.271055470855
489.39602686138073,534.332917667763,476.27105547085495
489.39602686138073,534.332917667763,476.27105547085495
489.39602686138073,534.332917667763,476.27105547085495
489.39602686138073,534.332917667763,476.27105547085495
489.39602686138073,534.332917667763,476.2710554708549
489.39602686138073,534.332917667763,476.2710554708549
489.3960268613808,534.332917667763,476.2710554708549
489.3960268613808,534.332917667763,476.2710554708549
489.3960268613808,534.332917667763,476.27105547085483
489.3960268613808,534.3329176677631,476.27105547085483
489.3960268613808,534.3329176677631,476.27105547085483
489.3960268613808,534.3329176677631,476.2710554708548
489.3960268613808,534.3329176677631,476.2710554708548
489.3960268613808,534.3329176677631,476.2710554708548
489.3960268613808,534.3329176677631,476.2710554708548
489.39602686138085,534.3329176677631,476.2710554708547
489.39602686138085,534.3329176677631,476.2710554708547
489.39602686138085,534.3329176677631,476.2710554708547
489.39602686138085,534.3329176677631,476.27105547085466
489.39602686138085,534.3329176677631,476.27105547085466
489.39602686138085,534.3329176677631,476.27105547085466
489.39602686138085,534.3329176677632,476.27105547085466
489.39602686138085,534.3329176677632,476.2710554708546
489.3960268613809,534.3329176677632,476.2710554708546
489.3960268613809,534.3329176677632,476.2710554708546
489.3960268613809,534.3329176677632,476.27105547085455
489.3960268613809,534.3329176677632,476.27105547085455
489.3960268613809,534.3329176677632,476.27105547085455
489.3960268613809,534.3329176677632,476.27105547085455
489.3960268613809,534.3329176677632,476.2710554708545
489.3960268613809,534.3329176677632,476.2710554708545
489.3960268613809,534.3329176677632,476.2710554708545
489.39602686138096,534.3329176677632,476.2710554708545
489.39602686138096,534.3329176677634,476.27105547085444
489.39602686138096,534.3329176677634,476.27105547085444
489.39602686138096,534.3329176677634,476.27105547085444
489.39602686138096,534.3329176677634,476.2710554708544
489.39602686138096,534.3329176677634,476.2710554708544
489.39602686138096,534.3329176677634,476.2710554708544
489.39602686138096,534.3329176677634,476.2710554708544
489.396026861381,534.3329176677634,476.2710554708543
489.396026861381,534.3329176677634,476.2710554708543
489.396026861381,534.3329176677634,476.2710554708543
489.396026861381,534.3329176677634,476.27105547085426
489.396026861381,534.3329176677634,476.27105547085426
489.396026861381,534.3329176677634,476.27105547085426
489.396026861381,534.3329176677635,476.27105547085426
489.396026861381,534.3329176677635,476.2710554708542
489.396026861381,534.3329176677635,476.2710554708542
489.3960268613811,534.3329176677635,476.2710554708542
489.3960268613811,534.3329176677635,476.2710554708542
489.3960268613811,534.3329176677635,476.27105547085415
489.3960268613811,534.3329176677635,476.27105547085415
489.3960268613811,534.3329176677635,476.27105547085415
489.3960268613811,534.3329176677635,476.2710554708541
489.3960268613811,534.3329176677635,476.2710554708541
489.3960268613811,534.3329176677635,476.2710554708541
489.39602686138113,534.3329176677635,476.2710554708541
489.39602686138113,534.3329176677636,476.27105547085404
489.39602686138113,534.3329176677636,476.27105547085404
489.39602686138113,534.3329176677636,476.27105547085404
489.39602686138113,534.3329176677636,476.271055470854
489.39602686138113,534.3329176677636,476.271055470854
489.39602686138113,534.3329176677636,476.271055470854
489.39602686138113,534.3329176677636,476.271055470854
489.39602686138113,534.3329176677636,476.2710554708539
489.3960268613812,534.3329176677636,476.2710554708539
489.3960268613812,534.3329176677636,476.2710554708539
489.3960268613812,534.3329176677636,476.27105547085387
